Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1987","1987","ha","139100","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1988","1988","ha","109300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1989","1989","ha","151400","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1990","1990","ha","179900","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1991","1991","ha","118300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1992","1992","ha","87900","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1993","1993","ha","99000","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1994","1994","ha","88900","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1995","1995","ha","100700","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1996","1996","ha","112500","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1997","1997","ha","124800","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1998","1998","ha","137200","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","1999","1999","ha","117700","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2000","2000","ha","149500","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2001","2001","ha","144600","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2002","2002","ha","174500","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2003","2003","ha","191300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2004","2004","ha","225200","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2005","2005","ha","214800","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2006","2006","ha","192300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2007","2007","ha","202600","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2008","2008","ha","216300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2009","2009","ha","216200","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2010","2010","ha","211200","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2011","2011","ha","253400","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2012","2012","ha","227300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2013","2013","ha","227500","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2014","2014","ha","267400","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2015","2015","ha","241800","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2016","2016","ha","215100","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2017","2017","ha","194300","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2018","2018","ha","177800","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2019","2019","ha","197600","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2020","2020","ha","198800","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5312","Area harvested","0111","Wheat","2021","2021","ha","212400","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1961","1961","hg/ha","19436","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1962","1962","hg/ha","14753","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1963","1963","hg/ha","16625","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1964","1964","hg/ha","17238","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1965","1965","hg/ha","18746","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1966","1966","hg/ha","17615","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1967","1967","hg/ha","20111","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1968","1968","hg/ha","21417","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1969","1969","hg/ha","23656","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1970","1970","hg/ha","23322","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1971","1971","hg/ha","25630","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1972","1972","hg/ha","25862","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1973","1973","hg/ha","24614","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1974","1974","hg/ha","27307","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1975","1975","hg/ha","28405","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1976","1976","hg/ha","29772","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1977","1977","hg/ha","23148","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1978","1978","hg/ha","20813","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1979","1979","hg/ha","21029","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1980","1980","hg/ha","28697","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1981","1981","hg/ha","21840","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1982","1982","hg/ha","30469","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1983","1983","hg/ha","34430","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1984","1984","hg/ha","31058","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1985","1985","hg/ha","30070","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1986","1986","hg/ha","31912","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1987","1987","hg/ha","20208","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1988","1988","hg/ha","26038","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1989","1989","hg/ha","33487","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1990","1990","hg/ha","34847","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1991","1991","hg/ha","36391","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1992","1992","hg/ha","24152","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1993","1993","hg/ha","36212","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1994","1994","hg/ha","37953","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1995","1995","hg/ha","37686","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1996","1996","hg/ha","40827","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1997","1997","hg/ha","37188","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1998","1998","hg/ha","28929","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","1999","1999","hg/ha","21589","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2000","2000","hg/ha","36007","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2001","2001","hg/ha","33811","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2002","2002","hg/ha","32585","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2003","2003","hg/ha","35494","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2004","2004","hg/ha","34738","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2005","2005","hg/ha","37304","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2006","2006","hg/ha","35575","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2007","2007","hg/ha","39329","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2008","2008","hg/ha","36408","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2009","2009","hg/ha","41027","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5419","Yield","0111","Wheat","2010","2010","hg/ha","34299","A","Official figure"
